,id,text
10299,1,"['babysitter', '24', ""'killed"", 'one-year-old', 'boy', 'with', 'wrestling', ""moves'"", 'https://t', 'co/c4q9zw7dfv']"
10300,1,"['@dadmann_walking', 'we', 'want', 'nothing', 'but', 'toasty', 'toes', 'and', 'comfy', 'shoes', 'so', 'were', 'all', 'good', 'you', 'seem', 'kinda', 'angry', 'tho', 'ar', 'https://t', 'co/xuibgiagwl']"
10301,1,"['@seanhannity', 'this', 'guy', 'should', 'never', 'have', 'been', 'a', 'police', 'officer', 'he', 'showed', 'absolutely', 'no', 'compassion', 'and', 'looked', 'as', 'tho', 'https://t', 'co/rdfptmtr75']"
10302,1,"['@angry_staffer', 'as', 'long', 'as', 'the', 'officer', 'could', 'differentiate', 'between', 'gun/taser']"
10303,1,"['@angry_staffer', 'this', 'is', 'what', 'evil', 'looks', 'like']"
10304,1,"['local', 'tiktok', 'is', 'angry', 'because', 'some', 'armies', 'associate', 'bts', 'w', 'the', 'gays', 'and', 'it', 'is', 'haram']"
10305,1,"['@allbrightvc', 'angry', 'nick', 'is', 'so', 'cute', 'ep9']"
10306,1,"['is', 'there', 'a', 'film', 'you', 'still', 'get', 'angry', 'thinking', 'about', 'having', 'watched', 'it']"
10307,1,"['@phantom_spidey', 'you', 'just', 'angry', 'that', 'she', ""thicc'r"", 'than', 'you', 'are']"
10308,1,"['@angry_staffer', 'agreed', 'i', 'think', 'this', 'underscores', 'why', 'use', 'of', 'force', 'training', 'needs', 'to', 'be', 'overhauled']"
10309,1,"['@elizaeralque', '@chapelguilt', '@conduitofhealin', '@daminick124', '@chrisbrown2075', '@mmpadellan', 'sadly', 'in', 'the', 'day', 'n', 'age', 'that', 'ra', 'https://t', 'co/jnlkf1g5on']"
10310,1,"['@imillerand1', '@radiofreetom', '@angry_staffer', 'the', 'sir', 'thing', 'drives', 'me', 'crazy', 'oh', 'sir', 'how', 'can', 'such', 'a', 'stable', 'genius', 'be', 'so', 'https://t', 'co/srghk9xeby']"
10311,1,"['@superzomgbbq', 'happy', 'wwe', '2k19', 'sad', 'wwe', '2k20', 'angry', 'wwe', 'supercard', 'calm', 'fifa']"
10312,1,"['@nappingisbomb', '@stlbruin', '@mollyjongfast', '@kevinmkruse', '@nypost', 'yeah', 'it', 'is', 'a', 'herpesvirus', 'gold', 'star', 'in', 'the', 'varice', 'https://t', 'co/jarf7ti7ov']"
10313,1,"['starting', 'way', 'of', 'x', 'if', 'you', ""don't"", 'see', 'me', 'on', 'here', 'after', 'this', 'that', 'means', 'i', 'have', 'died', 'from', 'being', 'angry', 'at', 'the', 'wanda', 'treatment']"
10314,1,"['angry', 'angre', 'ishqmeinmarjawan2', 'https://t', 'co/ghyz1zdjwh']"
10315,1,"['@texaslpdfan', '@bonbon0_o', '@dstnd4gr3atness', '@davidedillard', '@reidepstein', '@maggienyt', '@patriciamazzei', 'so', 'why', 'do', 'we', 'need', 't', 'https://t', 'co/poxxo49c0y']"
10316,1,"['@end_violence1', 'my', 'tweet', 'points', 'out', 'the', 'irony', 'of', 'the', 'fact', 'that', 'so', 'many', 'people', 'are', 'so', 'angry', 'that', 'some', 'businessmen', 'tri', 'https://t', 'co/jgjn9cwsqu']"
10317,1,"['@angry_exo', '@mack_el_hunter4', 'titans', 'won', 'last', 'year', 'they', 'will', 'be', 'fine', 'https://t', 'co/8tmcdsmeju']"
10318,1,"['@ldlotprince', '@itadoripinks', 'yeah', 'when', 'im', 'angry', 'at', 'him', 'i', 'dont', 'hit', 'usually', 'bc', 'i', 'know', 'thatll', 'inflict', 'minimal', 'pain', 'but', 's', 'https://t', 'co/zbrflq3iuu']"
10319,1,"['@chitribopinions', 'the', 'responses', 'here', 'are', 'appropriately', 'angry', 'but', ""i've"", 'yet', 'to', 'see', 'any', 'talking', 'about', 'how', 'millennials', 'a', 'https://t', 'co/espmy80xty']"
10320,1,"['@jasononthedrums', 'angry', 'voters', 'voted', 'against', 'their', 'interest', 'brilliant']"
10321,1,"['@isaleewolf', 'his', 'face', 'as', 'the', 'verdict', 'was', 'read', 'was', 'the', 'same', 'smug', 'face', 'he', 'made', 'while', 'he', 'killed', 'george', 'floyd', 'he', 'was', 'sh', 'https://t', 'co/s5hsbwsqse']"
10322,1,"['@angry_staffer', 'tucker', 'is', 'one', 'sick', 'dude']"
10323,1,"['sorry', 'guys', 'im', 'an', 'angry', 'little', 'sadist', 'and', 'ive', 'been', 'thinking', 'about', 'murder', 'way', 'too', 'much', 'lately', 'so', 'its', 'manifesting', 'https://t', 'co/7zsw1p33go']"
10324,1,"['hey', 'guys', ""it's"", 'me', '@notpk6', 'again', 'so', 'i', 'got', 'bored', 'and', 'came', 'back', 'highly', 'disappointed', 'there', 'was', 'no', 'angry', 'birds', 'inflation', 'https://t', 'co/mggtiemjzr']"
10325,1,"['nothing', 'wrong', 'with', 'being', 'an', 'angry', 'black', 'woman', 'every', 'now', 'and', 'again', 'anger', 'is', 'righteous', 'and', 'fulfilling']"
10326,1,"['@aviditie', '@angry_staffer', 'damn', 'that', 'was', 'spot', 'on', 'deeper', 'than', 'deep', 'blunt', 'and', 'to', 'the', 'point', 'duh', 'kind', 'of', 'mom', 'https://t', 'co/z0ulsixk4l']"
10327,1,"['@casstalksalot', 'im', 'not', 'blaming', 'anyone', 'i', 'clearly', 'said', 'i', 'didnt', 'agree', 'with', 'the', 'decision', 'to', 'shoot', 'im', 'just', 'pointi', 'https://t', 'co/udhx4ei67s']"
10328,1,"['@yaboyrocklee_', '@davey_gravy_', '@ign', 'you', 'so', 'angry', 'barman', 'is', 'not', 'black']"
10329,1,"['@davidqlittle', '@angry_staffer', 'i', 'dont', 'know', 'the', 'range', 'of', 'a', 'taser', 'and', 'whether', 'the', 'shooting', 'officer', 'was', 'outside', 'that', 'range']"
10330,1,"['brewbound:', ""cincinnati's"", '@woodburnbrewing', 'reopens', 'with', 'new', 'beer', 'garden', 'link:', 'https://t', 'co/hxnhxc6xx4', 'https://t', 'co/u1n9yjqmur']"
10331,1,"['brewbound:', 'beverage', 'industry', 'veterans', 'launch', 'line', 'of', 'terpene-infused', 'tequila', 'seltzers', 'link:', 'https://t', 'co/b2wgsb7z3k']"
10332,1,"['@angry_staffer', 'he', 'needs', 'to', 'be', 'taken', 'off', 'the', 'air', 'period', 'anyone', 'who', ""can't"", 'admit', 'floyd', 'was', 'murdered', 'or', 'at', 'the', 'very', 'https://t', 'co/2lnta3yxlo']"
10333,1,"['@angry_staffer', 'maybe', 'no', 'charges', 'but', ""can't"", 'you', 'see', 'how', 'this', 'was', 'handled', 'in', 'a', 'way', 'that', 'left', 'someone', 'unnecessarily', 'dead']"
10334,1,"['@jodivarunner', 'hating', 'meghan', 'is', 'whole', 'industry', 'for', 'these', 'sad', 'people', 'feed', 'them', 'lies', 'keep', 'them', 'angry', 'drive', 'them', 'to', 'https://t', 'co/0w7tktbz1i']"
10335,1,"['@leakservicer', '@dpbuttercup161', '@marieow10889725', '@loubierbauer', '@palanzadaniel', '@angry_staffer', 'can', 'we', 'agree', 'that', 'up', 'un', 'https://t', 'co/wz2q1ynhp8']"
10336,1,"['@edbrown19', '@steveonsens', '@mattbosty', '@mbarber86', '@hockey_brunch', 'also', ""don't"", 'forget', 'how', 'angry', 'folks', 'were', 'during', 'the', 'layt', 'https://t', 'co/wunjcjmkvf']"
10337,1,"['@thanewbist', '@timcast', '@vaushv', 'my', 'friends', 'that', 'watch', 'his', 'show', 'are', 'angry', 'miserable', 'and', 'generally', 'misinformed']"
10338,1,"['white', 'people', 'dont', 'bring', 'up', 'backtheblue', 'until', 'a', 'black', 'life', 'has', 'been', 'taken', 'let', 'that', 'set', 'in', 'there', 'will', 'always', 'https://t', 'co/ucweol0aig']"
10339,1,"['@jacksonhall_04', '@melneedsakidney', '@palanzadaniel', '@angry_staffer', 'absolutely', 'right', ""there's"", 'nothing', 'to', 'blame', 'the', 'cop', 'f', 'https://t', 'co/osai3tz6ed']"
10340,1,"['@nerdist', 'theyre', 'getting', 'nervous', 'about', 'space', 'probes', 'showing', 'up', 'all', 'angry', 'i', 'bet']"
10341,1,"['@angry_staffer', 'special', 'place', 'in', 'hell', 'for', 'tucker', 'carlson', '&amp', 'those', 'like', 'him', 'thats', 'what', 'gives', 'me', 'hope']"
10342,1,"['@angry_staffer', 'how', 'about', 'all', 'americans', 'getting', 'justice']"
10343,1,"['@soulscarred71', '@the_real_colin', '@angry_staffer', 'not', 'necessarily', 'tasers', ""aren't"", 'perfect', 'and', ""aren't"", 'used', 'when', 'someone', 'https://t', 'co/uzeta8c8aa']"
10344,1,"['im', 'literally', 'so', 'fuckig', 'angry', 'like', 'are', 'u', 'kidding', 'you', 'didnt', 'fuckign', 'wake', 'me', 'up', 'and', 'you', 'know', 'that', 'you', 'have', 'to', 'wak', 'https://t', 'co/4skbs7qmga']"
10345,1,"['it', 'all', 'started', 'cause', 'that', 'pig', 'made', 'me', 'feel', 'uncomfortable', 'in', 'his', 'unit', 'so', 'i', 'got', 'far', 'away', 'from', 'him', 'and', 'he', 'got', 'angry']"
10346,1,"['something', ""that's"", 'helped', 'me', 'recently', 'is', 'whenever', 'i', 'catch', 'myself', 'getting', 'upset/mad/angry', 'about', 'a', 'past', 'situation', 'i', 'jus', 'https://t', 'co/pgvxnfonyg']"
10347,1,"['@hrhcate', 'thanks', 'cate', 'speed', 'reader', 'reader', 'here', 'every', 'page', 'made', 'me', 'more', 'furious', 'than', 'the', 'one', 'before', 'i', 'kept', 'going', 'https://t', 'co/vdgtxb2ato']"
10348,1,"['@yulichka1076', 'it', 'is', 'most', 'possible', 'for', 'u', 'while', 'you', 'are', 'behind', 'steelbars', 'to', 'look', 'out', 'upon', 'thehorizon', 'and', 'to', 'https://t', 'co/libjvyc6jn']"
10349,1,"['@ebethhasissues', '@rkj65', 'lmao', 'nice', 'try', ""i'm"", 'so', 'mad', 'guys', 'look', 'at', 'how', 'angry', 'i', 'am', 'bc', 'elizabeth', 'said', 'so']"
10350,1,"['there', 'was', 'also', 'this', 'really', 'fucking', 'angry', 'talking', 'hybrid', 'between', 'a', 'red', 'fox', 'and', 'a', 'pug', 'there', 'were', 'a', 'few', 'more', 'glitche', 'https://t', 'co/hnk1ej9a75']"
10351,1,"[""you're"", 'not', 'angry', 'there', 'was', 'a', 'bidding', 'war', ""you're"", 'angry', 'you', ""didn't"", 'win', 'it']"
10352,1,"['@nancyrhm', '@blm49595275', '@avolleyballmom1', '@angry_staffer', 'what', 'if', 'the', 'taser', 'fails', 'then', 'she', 'just', 'stabs', 'the', 'girl', 'taser', 'https://t', 'co/1thyutkaq4']"
10353,1,"['@andrea_rruano', 'girl', 'this', 'tweet', 'made', 'me', 'angry', 'all', 'over', 'again', '@']"
10354,1,"['@audvisuals', 'i', 'just', 'got', 'to', 'this', 'point', 'now', 'and', 'i', 'personally', 'feel', 'better', 'now', 'cuz', 'im', 'not', 'as', 'angry', 'anymore']"
10355,1,"['@queencreo', '@rjeanroberts', '@angry_staffer', 'its', 'a', 'fucking', 'star', 'bro', 'lets', 'not', 'allow', 'kids', 'to', 'draw', 'stars', 'because', 'it', 'reminds', 'us', 'of', 'slavery']"
10356,1,"['yo', 'idk', 'whats', 'wrong', 'with', 'me', 'but', 'the', 'smallest', 'shit', 'gets', 'me', 'so', 'mf', 'angry']"
10357,1,"['autistic', 'people', 'arent', 'just', 'angry', 'about', 'the', 'connection', 'to', 'autism', 'speaks', 'or', 'next', 'for', 'autisms', 'dubious', 'connections', 't', 'https://t', 'co/ibikobevg1']"
10358,1,"['@the_real_colin', '@angry_staffer', 'tasers', ""don't"", 'always', 'work', 'he', 'had', 'a', 'split', 'second', 'to', 'act']"
10359,1,"['@angry_staffer', 'yes', 'well', 'his', 'dreams', 'of', 'a', 'whitey', 'white', 'white', 'world', 'are', 'beginning', 'to', 'end', 'anglosaxonnightmare']"
10360,1,"['@_annie_cakes_', '@lpn_to_mba', '@angry_staffer', 'so', 'if', 'i', 'call', 'the', 'cops', 'saying', 'im', 'in', 'a', 'fight', 'but', 'then', 'proceed', 'to', 'stab', 'the', 'https://t', 'co/xi3qgnxnud']"
10361,1,"['niggas', 'willingly', 'call', 'themselves', 'people', 'of', 'color', 'but', 'get', 'angry', 'at', 'blacks']"
10362,1,"['@jseveret', 'judging', 'by', 'his', 'look', 'yesterday', 'remorse', 'is', 'a', 'long', 'way', 'away', 'if', 'it', 'ever', 'shows', 'up', 'he', 'looked', 'like', 'he', 'could', 'https://t', 'co/tp9vfs91qe']"
10363,1,"['im', 'so', 'fucking', 'angry', 'and', 'upset', 'right', 'now', 'im', 'crying', 'its', 'like', 'we', 'cant', 'even', 'protect', 'ourselves', 'now', 'i', 'have', 'been', 't', 'https://t', 'co/a9a0nhjofg']"
10364,1,"['@angry_staffer', 'the', 'question', 'to', 'ask', 'is', 'would', 'the', 'officer', 'done', 'something', 'different', 'if', 'the', 'girl', 'with', 'the', 'knife', 'was', 'whi', 'https://t', 'co/6svo0fdlzn']"
10365,1,"['@jvd45', 'wait', 'why', 'the', 'angry', 'face']"
10366,1,"['@angry_staffer', 'it', 'feels', 'like', 'one', 'solution', 'might', 'be', 'to', 'standardize', 'the', 'use', 'of', 'rubber', 'bullets', 'the', 'idea', 'being', 'to', 'inca', 'https://t', 'co/5jj8053z8m']"
10367,1,"['@angry_staffer', 'its', 'the', '4', 'rounds', 'at', 'a', 'person', 'between', 'you', 'and', 'a', 'person', 'being', 'attacked', 'that', 'i', 'am', 'struggling', 'with', 'the', 'https://t', 'co/6dwijn9bz7']"
10368,1,"['@polomustdie', 'i', 'was', 'the', 'only', 'work', 'experience', 'dude', 'there', 'they', 'just', 'made', 'me', 'sit', 'in', 'court', 'cases', 'and', 'do', 'random', 'shit', 'bu', 'https://t', 'co/7qfbydig26']"
10369,1,"['@angry_staffer', 'police', 'training', 'should', 'have', 'number', 'one', 'rule:', 'all', 'life', 'is', 'precious', 'non-lethal', 'measures', 'always', 'first']"
10370,1,"['@angry_staffer', 'and', 'that', 'is', 'why', 'you', 'wait', 'for', 'facts', 'to', 'come', 'out', 'before', 'emotionally', 'react', 'to', 'things', 'someone', 'who', 'works', 'https://t', 'co/3zntl5z6xt']"
10371,1,"['@angry_staffer', 'he', 'definitely', ""won't"", 'be', 'charged', 'but', 'four', 'shots', 'center', 'mass', 'should', 'not', 'have', 'been', 'first', 'move', 'fire', 'a', 'd', 'https://t', 'co/ps9sxwjby4']"
10372,1,"['i', ""don't"", 'watch', 'godi', 'media', 'at', 'all', 'today', 'i', 'switched', 'on', 'for', '10', 'mins', 'at', '8', 'pm', 'godi', 'media', 'is', 'very', 'angry', 'over', 'covid', 'sit', 'https://t', 'co/yillecw8qi']"
10373,1,"['@neutralgreyhue', 'his', 'signature', 'face', 'of', 'angry', 'confusion', 'tickles', 'me', 'quite', 'a', 'bit']"
10374,1,"['@angry_staffer', 'she', 'was', 'also', 'in', 'foster', 'care', 'what', 'was', 'going', 'on', 'in', 'that', 'home', 'that', 'required', 'her', 'being', 'removed', 'and', 'placed', 'in', 'fc']"
10375,1,"['jesus', 'made', 'jewish', 'leaders', 'of', 'his', 'day', 'feel', 'angry', 'some', 'of', 'the', 'modern', 'day', 'jewish', 'leaders', 'still', 'are', 'feeling', 'angry', 'at', 'j', 'https://t', 'co/8fd0mmsoaz']"
10376,1,"['oooh', 'im', 'angry']"
10377,1,"['@adpucci', '@angry_staffer', 'ive', 'been', 'told', 'multiple', 'times', 'that', 'theyre', 'trained', 'to', 'shoot', 'center', 'mass']"
10378,1,"['@angry_staffer', 'its', 'obvious', 'again', 'mental', 'issues', 'are', 'at', 'play', '4', 'rounds', 'is', 'completely', 'excessive', 'especially', 'given', 'https://t', 'co/o44cbt92a5']"
10379,1,"['@ctiers8', '@amnasia5', '@stefanbuczko', '@snaves', 'why', 'bring', 'racism', 'into', 'this', 'there', 'is', 'absolutely', 'nothing', 'to', 'do', 'with', 'racism', 'https://t', 'co/5idgld8vdy']"
10380,1,"['@angry_staffer', 'but', 'why', 'shoot', 'to', 'kill', 'grab', 'her', 'tase', 'her', 'shoot', 'her', 'in', 'the', 'leg', 'why', 'shoot', 'to', 'kill']"
10381,1,"['@i_crispian', 'thank', 'you', 'i', 'was', 'going', 'to', 'get', 'super', 'angry', 'and', 'post', 'a', 'reply', 'about', 'how', 'just', 'this', 'week', 'taylor', 'had', 'another', 'https://t', 'co/jqzr3k4ym8']"
10382,1,"['@sentedcruz', 'poor', 'texas', 'what', 'a', 'sad', 'lost', 'angry', 'state']"
10383,1,"['@jadamrhymesmd', '@ayannapressley', 'oh', 'yes', 'she', 'was', 'sweet', 'like', 'an', 'angry', 'water', 'buffalo', 'curious', 'to', 'what', 'the', 'criteria', 'is', 'https://t', 'co/4kgpvvmkrb']"
10384,1,"['@jennyenicholson', 'the', 'most', 'emotional', 'investment', 'i', 'have', 'in', 'her', 'sisters', 'is', 'that', 'i', 'am', 'still', 'angry', 'they', 'changed', 'the', 'youn', 'https://t', 'co/9yezqa0u4b']"
10385,1,"['@rascarcapac18', '@kebobs22', '@j_mathes', '@njacob5', '@lookner', 'thats', 'not', 'how', 'it', 'works', 'the', 'human', 'body', 'can', 'easily', 'be', 'a', 'bullet', 's', 'https://t', 'co/o1gzv1j2ys']"
10386,1,"['in', 'a', 'more', 'angry', 'note', 'im', 'grumpy', 'with', 'my', 'friend/coworker', 'who', 'isnt', 'going', 'to', 'get', 'vaccinated', 'because', 'fear', 'and', 'dont', 'https://t', 'co/vik024dskr']"
10387,1,"['i', '@repvaldemings', '@jim_jordan', 'this', 'is', 'one', 'of', 'the', 'reasons', 'we', 'need', 'more', 'good', 'true', 'patriots', 'in', 'the', 'peoples', 'congr', 'https://t', 'co/aeph2vutpk']"
10388,1,"['do', 'we', 'get', 'angry', 'and', 'upset', 'when', 'someone', 'calls', 'us', 'towards', 'goodness', 'https://t', 'co/lwua6elwyb']"
10389,1,"['being', 'vaccinated', 'does', 'not', 'mean', 'you', ""won't"", 'still', 'be', 'angry', 'at', 'certain', 'tv', 'networks', 'for', 'canceling', 'firefly']"
10390,1,"['like', 'this', 'entire', 'month', 'should', 'explain', 'why', 'people', 'are', 'angry', 'but', 'noooo', 'we', 'have', 'to', 'stay', 'peaceful', 'always', 'stay', 'peace', 'https://t', 'co/auwssyxtdz']"
10391,1,"['@angry_staffer', 'maybe', 'but', 'would', 'you', 'want', 'to', 'risk', ""another's"", 'life', 'on', 'the', 'assailant', 'being', 'tazed', 'or', 'pepper', 'sprayed', 'rath', 'https://t', 'co/jdq6jfiaaa']"
10392,1,"['@adpucci', '@angry_staffer', ""that's"", 'not', 'how', 'shooting', 'or', 'training', 'works', 'you', 'aim', 'for', 'center', 'mass', 'because', ""there's"", 'a', 'high', 'https://t', 'co/1fwcx4twkx']"
10393,1,"['@angry_staffer', 'was', 'she', 'engaged', 'in', 'a', 'fight', 'in', 'which', 'she', 'felt', 'threatened', 'did', 'this', 'begin', 'in', 'the', 'driveway', 'why', 'is', 'she', 'https://t', 'co/yauedxhlke']"
10394,1,"['mc', 'enany', 'people', 'are', 'angry', 'that', 'she', 'is', 'correct', 'and', 'also', 'aligned', 'with', 'trump', 'so', 'their', 'mentality', 'is', 'that', 'they', 'must', 'mal', 'https://t', 'co/y3vvpf4a8c']"
10395,1,"['analisando', 'i', 'just', 'got', 'result', ""'angry'"", 'on', 'quiz', ""'who"", 'do', 'you', 'kin', 'in', 'tokyo', 'revengers', 'and', 'would', 'you', 'need', 'help', ""'"", 'what', 'wi', 'https://t', 'co/khe4qi7osy']"
10396,1,"['@adpucci', '@angry_staffer', 'i', 'know', 'it', 'sounds', 'crazy', 'but', 'that', 'would', 'be', 'considered', 'intent', 'to', 'maim', 'the', 'purpose', 'as', 'i', 'under', 'https://t', 'co/ssiqb7fn2s']"
10397,1,"['@angry_staffer', 'i', 'know', 'why', 'dont', 'they', 'learn', 'some', 'kind', 'of', 'fighting', 'deterrent', 'to', 'un', 'arm', 'someone', 'they', 'are', 'scared', 'an', 'https://t', 'co/3sgg7qcc2j']"
10398,1,"['@angry_staffer', 'what', 'about', 'a', 'fucking', 'tazer', ""wouldn't"", 'that', 'have', 'been', 'just', 'as', 'effective', 'and', 'less', 'lethal', ""couldn't"", 'he', 'https://t', 'co/8i5wsydxl7']"
10399,1,"['@chi_hinman', '@lynnmabe1', 'people', ""don't"", 'want', 'to', 'admit', 'it', 'they', ""don't"", 'want', 'to', 'see', 'it', 'they', 'avoid', 'it', 'they', 'tolerate', 'it', 'https://t', 'co/hobano1ptc']"
10400,1,"['half', 'my', 'tl', 'is', 'angry', 'and', 'the', 'other', 'half', 'is', 'sad(very', 'understandable', 'btw)', ""here's"", 'the', 'seunghyuns', 'for', 'better', 'days', 'to', 'https://t', 'co/7ongqyjth7']"
10401,1,"['@mdnij34', '@donnapea', 'neither', 'have', 'i', 'i', 'was', 'so', 'shocked', '&amp', 'angry', 'when', 'that', 'verdict', 'was', 'announced', 'his', 'poor', 'parents', 'to', 'l', 'https://t', 'co/2iokrph7zn']"
10402,1,"['@angry_staffer', 'putting', 'aside', 'whether', 'the', 'officer', 'should', 'have', 'had', 'his', 'taser', 'out', 'from', 'the', 'outset', 'at', 'that', 'moment', 'in', 't', 'https://t', 'co/38m1gi3lnj']"
10403,1,"['@innocent', '@age_uk', 'knitmypet', 'either', 'maxine', 'or', 'timothy', 'would', 'do', ""they're"", 'both', 'equally', 'angry', 'little', 'birbs', 'and', 'woul', 'https://t', 'co/bfosiwowv5']"
10404,1,"['@virginmedia', 'here', 'you', 'go', 'again', 'with', 'a', 'very', 'standard', 'template', 'reply', 'i', 'heard', 'all', 'stories', 'and', 'excuses', 'now', 'https://t', 'co/gjhadhkpvs']"
10405,1,"['@techbronyc', '@callicrates_', ""it's"", 'a', 'solid', 'misdirection', 'strategy', 'a', 'bunch', 'of', 'people', 'that', 'have', 'their', 'lives', 'together', 'cle', 'https://t', 'co/glesynxeve']"
10406,1,"['@sullydish', 'this', 'man', 'is', 'absolutely', 'right', 'that', 'doesnt', 'mean', 'we', 'dont', 'need', 'reform', 'we', 'incarcerate', 'way', 'to', 'many', 'people', 'https://t', 'co/rnurpd3ty3']"
10407,1,"['va', 'dems', 'should', 'legalize', 'sex', 'workers', 'to', 'reduce', 'the', 'large', 'number', 'of', 'angry', 'incels', 'voting', 'republican', 'https://t', 'co/ofgfgpdcef']"
10408,1,"['@umussbekidding', '@angry_staffer', 'exactly']"
10409,1,"['@tramufc', 'patient', 'you', 'need', 'to', 'act', 'now', 'while', 'everyone', 'is', 'angry', 'polite', 'protests', 'will', 'achieve', 'nothing', 'its', 'been', 'done', 'https://t', 'co/wkc0arclml']"
10410,1,"[""you're"", 'lucky', 'johnny', 'loves', 'you', 'too', 'much', 'to', 'get', 'angry', 'yong', 'https://t', 'co/ae22n1ke2o']"
10411,1,"['@angry_staffer', 'right', 'but', 'these', 'tapes', 'only', 'get', 'released', 'quickly', 'when', 'the', 'cops', ""don't"", 'come', 'off', 'as', 'total', 'villains', ""it's"", 'a', 'deliberate', 'skew']"
10412,1,"['@jessekirii', 'i', 'mean', 'shark', 'skin', 'is', 'covered', 'in', 'tiny', 'teeth', ""(they're"", 'called', 'dermal', 'denticles', 'which', 'sure', 'as', 'fuck', 'so', 'https://t', 'co/9ixobephi6']"
10413,1,"['@deenkhadhir_', '@angry_ustaaz', 'does', 'that', 'describe', 'their', 'faith', 'no', ""don't"", 'judge', 'book', 'by', 'it', 'cover']"
10414,1,"['@lpn_to_mba', '@angry_staffer', 'she', 'was', 'about', 'to', 'stab', 'an', 'unarmed', 'girl', 'in', 'a', 'fight', 'literally', 'half', 'a', 'second', 'or', 'so', 'away', 'fro', 'https://t', 'co/pwjneavwpr']"
10415,1,"['@ysjagan', 'sir', 'iam', 'studying', 'degree', 'in', 'covid-19', 'the', 'education', 'minister', 'was', 'said', 'not', 'cancel', 'the', '10', 'th', 'and', 'inter', 'e', 'https://t', 'co/rxrynqzric']"
10416,1,"['i', 'also', 'replied', 'that', 'so', 'ogun', 'is', 'the', 'hire', 'killer', 'here', 'we', 'are', 'always', 'too', 'quick', 'to', 'demonize', 'and', 'terrorize', 'what', 'https://t', 'co/vnzf0h0obt']"
10417,1,"['angry', 'schalke', 'fans*']"
10418,1,"['@chrisbrown2075', '@elizaeralque', '@chapelguilt', '@mechanic_angry', '@daminick124', '@mmpadellan', 'the', 'girl', 'in', 'pink', 'was', 'the', 'perp', 'https://t', 'co/w7tbitmrzd']"
10419,1,"['@paulvs8', '@tggabller', 'a', 'knife', 'is', 'a', 'deadly', 'weapon', 'if', 'they', 'hadnt', 'shot', 'people', 'would', 'be', 'angry', 'at', 'them', 'for', 'letting', 'the', 'gi', 'https://t', 'co/yu5w1f1qwo']"
10420,1,"['@dpbuttercup161', '@palanzadaniel', '@angry_staffer', 'yes', 'he', 'shouldnt', 'have', 'killed', 'her', 'agreed', 'not', 'sure', 'mace', 'would', 'have', 'h', 'https://t', 'co/adhhe95nql']"
10421,1,"['@angry_staffer', 'yep', 'and', 'yep']"
10422,1,"['@shesus__christ', 'same', 'took', 'care', 'of', 'adults', 'with', 'special', 'needs', 'we', 'had', 'physical', 'training', 'so', 'we', 'could', 'retrieve', 'the', 'kit', 'https://t', 'co/trxfflvflt']"
10423,1,"['@angry_staffer', 'i', 'dont', 'see', 'where', 'she', 'was', 'shot', 'in', 'the', 'chest', 'she', 'wasnt', 'facing', 'the', 'officer']"
10424,1,"['@angry_staffer', 'must', 'they', 'shoot', 'to', 'kill', 'cant', 'they', 'just', 'shoot', 'to', 'disable', 'aim', 'for', 'a', 'hand', 'or', 'leg']"
10425,1,"['all', 'jokes', 'aside', 'im', 'so', 'sad', 'and', 'angry', 'abt', 'what', 'happened', 'to', 'mohyo', 'in', 'the', 'airport', 'first', 'of', 'all', 'stop', 'invading', 'their', 'pe', 'https://t', 'co/ijoaekjpxd']"
10426,1,"['@melneedsakidney', '@ishootimake15', '@palanzadaniel', '@angry_staffer', 'you', 'have', 'obbiously', 'never', 'been', 'in', 'a', 'situation', 'even', 'rem', 'https://t', 'co/zoosjoi6ff']"
10427,1,"['@sierras_satire', 'she', 'was', 'angry', 'wee', 'beast', 'bum', 'all', 'wet', 'chasing', 'me', 'around', 'our', 'apartment']"
10428,1,"['when', ""you're"", 'angry', 'but', 'turns', 'to', 'tears', 'putangina', 'na', 'talaga']"
10429,1,"['@angry_staffer', 'i', 'guarantee', 'a', '16', 'y', 'o', 'kid', 'would', 'stop', 'dead', 'in', 'their', 'tracks', 'being', 'sprayed', 'with', 'oc', 'spray', 'that', 'shit', 'burns', 'bad']"
10430,1,"['register', 'now', 'to', 'see', 'all', 'the', 'quilts', 'in', 'the', 'amazing', 'catalog', 'and', 'join', 'the', 'auction', 'that', 'benefits', 'the', 'angry', 'tias', 'and', 'abe', 'https://t', 'co/wxyo7x8mua']"
10431,1,"['@angry_staffer', 'and', 'now', 'you', 'know']"
10432,1,"['@readjwqs', 't', 'h', 'i', 's', 'and', 'this', 'makes', 'sense', 'for', 'c', 'tubbo', 'is', 'the', 'thing', ""he's"", 'never', 'been', 'one', 'to', 'just', 'fall', 'into', 'despair', 'https://t', 'co/g6mzlq4x1s']"
10433,1,"['@the_real_colin', '@angry_staffer', 'taser', 'would', 'have', 'worked', 'he', 'was', 'too', 'close', 'to', 'the', 'other', 'victim', 'forgot', 'to', 'be', 'safe', 'to', 'shoot']"
10434,1,"['if', 'only', 'the', 'football', 'fans', 'were', 'so', 'angry', 'about', 'black', 'lads', 'being', 'abused', 'superleagueout']"
